FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"119","מנורה מבטחים יותר מסלול ד'","תגמולים ואישית לפיצויים","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202006","6/28/1972 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","0.36","11.29","0.53","-10.4","988.28","0.64","0.19","-0.76","-5.51","6.33","11.96","2.07","2.29","5.18","-0.36","0.28","84.10","200.35","273.06","144.71","512245812","12/22/2020 12:00:00 AM"
"119","מנורה מבטחים יותר מסלול ד'","תגמולים ואישית לפיצויים","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202007","6/28/1972 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","0.52","7.41","3.36","-3.53","1002.82","0.64","0.19","1.89","-3.73","7.38","12.45","2.40","2.37","5.20","-0.36","0.35","84.50","210.69","313.60","154.88","512245812","12/22/2020 12:00:00 AM"
"119","מנורה מבטחים יותר מסלול ד'","תגמולים ואישית לפיצויים","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202008","6/28/1972 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","0.67","10.22","-12.8","-22.35","999.57","0.64","0.19","1.98","-1.82","8.82","15.65","2.86","2.95","5.24","-0.36","0.47","84.40","219.85","314.55","155.60","512245812","12/22/2020 12:00:00 AM"
"119","מנורה מבטחים יותר מסלול ד'","תגמולים ואישית לפיצויים","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202009","6/28/1972 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","0.79","10.42","-12.56","-22.19","963.46","0.64","0.19","-1.36","-3.16","7.05","15.81","2.30","2.98","5.23","-0.36","0.41","83.90","212.59","260.37","130.54","512245812","12/22/2020 12:00:00 AM"
"119","מנורה מבטחים יותר מסלול ד'","תגמולים ואישית לפיצויים","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202010","6/28/1972 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","1.31","9.72","-6.56","-14.97","950.67","0.64","0.19","0.28","-2.88","6.52","13.99","2.13","2.65","5.18","-0.24","0.39","83.40","215.54","296.56","131.42","512245812","12/22/2020 12:00:00 AM"
"119","מנורה מבטחים יותר מסלול ד'","תגמולים ואישית לפיצויים","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","202011","6/28/1972 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","2.23","15.17","20.98","8.04","991.57","0.64","0.19","3.52","0.53","9.60","18.48","3.10","3.45","5.38","-0.24","0.56","83.80","230.45","311.57","147.26","512245812","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202001","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.04","-0.01","-0.05","76.52","0.45","","","","","","","","","","","96.70","0","0.61","0.80","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202002","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0.01","0.05","-0.01","-0.05","76.41","0.45","","","","","","","","","","","96.80","0","0.60","0.77","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202003","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.14","-0.19","-0.33","76.30","0.45","","","","","","","","","","","97","0","0.53","0.72","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202004","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0.01","0.43","-0.19","-0.61","76.27","0.45","","","","","","","","","","","97","0","0.56","0.72","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202005","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.03","0","-0.03","76.29","0.45","","","","","","","","","","","97","0","0.56","0.71","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202006","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.05","0","-0.05","76.29","0.45","","","","","","","","","","","97.10","0","0.54","0.66","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202007","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.36","0","-0.36","76.12","0.45","","","","","","","","","","","97","0","0.54","0.72","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202008","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.12","-0.03","-0.15","76.41","0.45","","","","","","","","","","","97","0","0.56","0.75","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202009","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.45","0","-0.45","76.24","0.45","","","","","","","","","","","97.10","0","0.56","0.74","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202010","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.06","-0.7","-0.76","75.66","0.45","","","","","","","","","","","97.10","0","0.56","0.70","512065202","12/22/2020 12:00:00 AM"
"120","מיטב דש ביטחון מבטיח תשואה 4.5%","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202011","3/1/1973 12:00:00 AM","כלל האוכלוסיה","מבטיח תשואה","מבטיח תשואה","0","0.14","0","-0.14","76.02","0.45","","","","","","","","","","","97.10","0","0.56","0.70","512065202","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202001","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.27","3.33","-3.83","-6.89","880.12","0.47","0.12","0.40","0.40","11.13","10.82","3.58","2.08","2.53","-0.36","1.07","87.30","0.04","37.27","31.60","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202002","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.23","4.05","-11.35","-15.17","868.88","0.47","0.12","0.49","0.89","11.82","9.54","3.79","1.84","2.44","-0.36","1.11","87.40","0.04","37.10","31.22","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202003","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.25","3.4","-1.4","-4.55","819.56","0.47","0.12","-5.12","-4.27","5.79","4.49","1.89","0.88","3.38","-0.48","0.17","87.50","0.04","35.25","27.52","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202004","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.19","2.13","-2.31","-4.25","834.77","0.47","0.12","2.42","-1.96","7.13","5.63","2.32","1.10","3.50","-0.60","0.33","87.20","0.04","41.50","29.06","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202005","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.19","3.72","-8.82","-12.35","833.40","0.47","0.12","1.37","-0.61","8.14","7.72","2.64","1.50","3.53","-0.60","0.46","87.20","0.04","42.09","29.87","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202006","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.2","2.3","-8.06","-10.16","816.16","0.47","0.12","-0.81","-1.42","7.70","10.11","2.50","1.94","3.27","-0.60","0.47","87.40","0.04","46.16","30.53","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202007","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.23","3.9","-10.22","-13.89","805.39","0.47","0.12","0.43","-1","7.72","9.71","2.51","1.87","3.26","-0.60","0.48","87.40","0.04","46.57","31.86","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202008","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.19","3.46","-5.28","-8.55","806.14","0.47","0.12","1.21","0.20","8.32","10.89","2.70","2.09","3.29","-0.60","0.58","87.30","0.04","47.10","32.37","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202009","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.2","3.14","-7.42","-10.36","785.66","0.47","0.12","-1.22","-1.02","7.04","10.85","2.29","2.08","3.29","-0.60","0.48","87.30","0.04","46.24","32.71","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202010","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.19","3.86","-6.92","-10.59","774.32","0.47","0.12","-0.06","-1.08","6.56","9.84","2.14","1.89","3.28","-0.60","0.45","87.20","0.04","46.37","32.71","512244146","12/22/2020 12:00:00 AM"
"124","כלל תמר מדד","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202011","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מדד","מדד","0.24","7.26","-7.12","-14.14","769.07","0.47","0.12","1.20","0.11","7.13","11.57","2.32","2.21","3.30","-0.72","0.56","87","0.04","46.62","33.25","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202001","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.15","0.69","7.77","7.23","333.02","0.51","0.01","0.20","0.20","35.03","46.31","10.53","7.91","9.89","1.92","0.90","90.20","321.03","196.04","62.29","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202002","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.82","0.29","1.54","2.07","313.83","0.51","0.01","-6.29","-6.10","23.91","29.80","7.41","5.35","10.11","2.04","0.57","89.20","301.21","171.36","50.17","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202003","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.72","0.23","1.97","2.46","258.76","0.51","0.01","-18.48","-23.45","0.62","2.89","0.21","0.57","13.14","0.72","-0.06","88.40","246.46","152.52","62.60","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202004","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.26","0.26","14.42","14.42","296.71","0.51","0.01","8.76","-16.75","8.06","10.92","2.62","2.09","13.69","0.60","0.13","87.80","294.28","190.25","71.06","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202005","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","-0.38","0.52","5.63","4.73","307.85","0.51","0.01","2.16","-14.95","7.92","11.39","2.57","2.18","13.71","1.20","0.17","87.50","312.36","210.28","76.41","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202006","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","1.12","0.9","-0.69","-0.47","308.56","0.51","0.01","0.42","-14.59","9","15.08","2.91","2.85","13.63","1.20","0.19","88.60","304.09","216.33","69.54","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202007","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","-0.39","1.02","-0.99","-2.4","321.42","0.51","0.01","5","-10.32","12.38","17.17","3.97","3.22","13.74","1.20","0.28","88","317.27","222.42","74.59","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202008","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.2","0.54","2.35","2.01","338.97","0.51","0.01","4.87","-5.96","18.50","29.87","5.82","5.37","13.63","1.56","0.42","87","335.84","228.45","79.31","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202009","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.11","1.54","-2.27","-3.7","324.69","0.51","0.01","-3.08","-8.85","13.18","32.07","4.21","5.72","13.53","1.56","0.37","87.90","312.56","219.60","77.54","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202010","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.12","0.39","-6.61","-6.88","321.04","0.51","0.01","1.02","-7.92","11.41","26.05","3.67","4.74","13.31","1.68","0.36","87.60","315.50","206.41","69.61","512244146","12/22/2020 12:00:00 AM"
"127","כלל תמר מניות","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","202011","10/11/1994 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","1.91","0.38","-0.53","1","359.68","0.51","0.01","11.77","2.91","22.83","40.47","7.09","7.03","14.24","1.56","0.57","86.70","365.85","232.33","88.76","512244146","12/22/2020 12:00:00 AM"
